tweet_id,date,time,tweet_url,text,source,retweet_count,favorite_count,dog_name,dog_stage,dog_breed,final_ratings,jpg_url
682303737705140231,2015-12-30,20:54:22,https://twitter.com/dog_rates/status/682303737705140231/photo/1,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup,Twitter for iPhone,1135,3389,Todo,,Seat Belt,9.0,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg
682389078323662849,2015-12-31,02:33:29,https://twitter.com/dog_rates/status/682389078323662849/photo/1,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10",Twitter for iPhone,518,1828,Brody,,Curly-Coated Retriever,9.0,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg
682393905736888321,2015-12-31,02:52:40,https://twitter.com/dog_rates/status/682393905736888321/photo/1,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary,Twitter for iPhone,773,2441,Kreg,,Vizsla,11.0,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg
682406705142087680,2015-12-31,03:43:31,https://twitter.com/dog_rates/status/682406705142087680/photo/1,This is Patrick. He's a bigass pupper. 7/10,Twitter for iPhone,2019,8319,Patrick,pupper,Wombat,7.0,https://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg
682429480204398592,2015-12-31,05:14:01,https://twitter.com/dog_rates/status/682429480204398592/photo/1,"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10",Twitter for iPhone,1320,3769,,,Whippet,8.0,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg
682638830361513985,2015-12-31,19:05:54,"https://twitter.com/dog_rates/status/682638830361513985/photo/1,https://twitter.com/dog_rates/status/682638830361513985/photo/1,https://twitter.com/dog_rates/status/682638830361513985/photo/1,https://twitter.com/dog_rates/status/682638830361513985/photo/1",I have no words. Just a magnificent pup. 12/10,Twitter for iPhone,675,2266,,,English Springer,12.0,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg
682662431982772225,2015-12-31,20:39:41,https://twitter.com/dog_rates/status/682662431982772225/photo/1,Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s,Twitter for iPhone,1207,3326,Joey,,Beagle,11.0,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg
682697186228989953,2015-12-31,22:57:47,https://twitter.com/dog_rates/status/682697186228989953/photo/1,NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10,Twitter for iPhone,397,1440,,,Bald Eagle,12.0,https://pbs.twimg.com/media/CXltdtaWYAIuX_V.jpg
682750546109968385,2016-01-01,02:29:49,https://twitter.com/dog_rates/status/682750546109968385/photo/1,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10,Twitter for iPhone,494,1674,Taco,,English Setter,9.0,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg
682788441537560576,2016-01-01,05:00:24,https://twitter.com/dog_rates/status/682788441537560576/photo/1,"Happy New Year from your fav holiday squad! 🎉 12/10 for all

Here's to a pupper-filled year 🍻🐶🐶🐶",Twitter for iPhone,1258,2706,,pupper,Toyshop,12.0,https://pbs.twimg.com/media/CXnAdosWAAEMGCM.jpg
683030066213818368,2016-01-01,21:00:32,https://twitter.com/dog_rates/status/683030066213818368/photo/1,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10,Twitter for iPhone,832,2370,Lulu,,Boxer,10.0,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg
683078886620553216,2016-01-02,00:14:32,https://twitter.com/dog_rates/status/683078886620553216/photo/1,Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable,Twitter for iPhone,634,2176,,pupper,Koala,9.0,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg
683098815881154561,2016-01-02,01:33:43,https://twitter.com/dog_rates/status/683098815881154561/photo/1,aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest,Twitter for iPhone,736,2361,,,Golden Retriever,12.0,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg
683111407806746624,2016-01-02,02:23:45,https://twitter.com/dog_rates/status/683111407806746624/photo/1,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year,Twitter for iPhone,1034,3736,Larry,pupper,Cocker Spaniel,10.0,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg
683142553609318400,2016-01-02,04:27:31,https://twitter.com/dog_rates/status/683142553609318400/photo/1,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution,Twitter for iPhone,1173,3162,Brandy,pupper,Leonberg,9.0,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg
683357973142474752,2016-01-02,18:43:31,https://twitter.com/dog_rates/status/683357973142474752/photo/1,"""Have a seat, son. There are some things we need to discuss"" 10/10",Twitter for iPhone,1059,3238,,,Pembroke,10.0,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg
683391852557561860,2016-01-02,20:58:09,https://twitter.com/dog_rates/status/683391852557561860/photo/1,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell",Twitter for iPhone,2702,8356,Jack,,French Bulldog,11.0,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg
683449695444799489,2016-01-03,00:47:59,https://twitter.com/dog_rates/status/683449695444799489/photo/1,I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom,Twitter for iPhone,1837,4290,,,Lakeland Terrier,10.0,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg
683462770029932544,2016-01-03,01:39:57,https://twitter.com/dog_rates/status/683462770029932544/photo/1,"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both)",Twitter for iPhone,761,2676,,pupper,Italian Greyhound,8.0,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg
683481228088049664,2016-01-03,02:53:17,https://twitter.com/dog_rates/status/683481228088049664/photo/1,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper,Twitter for iPhone,1118,2878,Banjo,pupper,Keeshond,11.0,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg
683498322573824003,2016-01-03,04:01:13,https://twitter.com/dog_rates/status/683498322573824003/photo/1,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin,Twitter for iPhone,1095,3469,Griffin,,Airedale,11.0,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg
683742671509258241,2016-01-03,20:12:10,https://twitter.com/dog_rates/status/683742671509258241/photo/1,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell,Twitter for iPhone,3781,7162,Sebastian,,Pembroke,11.0,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg
683773439333797890,2016-01-03,22:14:26,https://twitter.com/dog_rates/status/683773439333797890/photo/1,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10,Twitter for iPhone,1533,3684,Buddy,,Miniature Pinscher,9.0,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg
683828599284170753,2016-01-04,01:53:37,https://twitter.com/dog_rates/status/683828599284170753/photo/1,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10,Twitter for iPhone,1195,3053,,pupper,Malamute,12.0,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg
683834909291606017,2016-01-04,02:18:42,https://twitter.com/dog_rates/status/683834909291606017/video/1,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet,Twitter for iPhone,1265,2880,,pupper,Maltese Dog,9.0,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg
683849932751646720,2016-01-04,03:18:23,https://twitter.com/dog_rates/status/683849932751646720/photo/1,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable,Twitter for iPhone,1116,2896,Jiminy,,Hog,5.0,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg
683852578183077888,2016-01-04,03:28:54,https://twitter.com/dog_rates/status/683852578183077888/photo/1,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog",Twitter for iPhone,397,2111,Tiger,,Toy Poodle,10.0,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg
683857920510050305,2016-01-04,03:50:08,https://twitter.com/dog_rates/status/683857920510050305/photo/1,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days,Twitter for iPhone,1262,4163,Sadie,,Bluetick,10.0,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg
684097758874210310,2016-01-04,19:43:10,https://twitter.com/dog_rates/status/684097758874210310/photo/1,Say hello to Lupe. This is how she sleeps. 10/10 impressive really,Twitter for iPhone,1621,4515,Lupe,,Labrador Retriever,10.0,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg
684122891630342144,2016-01-04,21:23:02,https://twitter.com/dog_rates/status/684122891630342144/photo/1,Heartwarming scene of two pups that want nothing more than to be together. Touching af. Great tongue. Both 11/10,Twitter for iPhone,539,2176,,,Cheetah,11.0,https://pbs.twimg.com/media/CX5-HslWQAIiXKB.jpg
684177701129875456,2016-01-05,01:00:50,https://twitter.com/dog_rates/status/684177701129875456/photo/1,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower,Twitter for iPhone,764,2215,Kulet,,Chow,10.0,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg
684188786104872960,2016-01-05,01:44:52,https://twitter.com/dog_rates/status/684188786104872960/photo/1,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10",Twitter for iPhone,1343,3831,,,Kelpie,10.0,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg
684195085588783105,2016-01-05,02:09:54,https://twitter.com/dog_rates/status/684195085588783105/photo/1,This is Tino. He really likes corndogs. 9/10,Twitter for iPhone,595,2108,Tino,,Chihuahua,9.0,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg
684200372118904832,2016-01-05,02:30:55,https://twitter.com/dog_rates/status/684200372118904832/photo/1,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s,Twitter for iPhone,1177,2394,,,Llama,6.0,https://pbs.twimg.com/media/CX7EkuHWkAESLZk.jpg
684241637099323392,2016-01-05,05:14:53,"https://twitter.com/dog_rates/status/684241637099323392/photo/1,https://twitter.com/dog_rates/status/684241637099323392/photo/1,https://twitter.com/dog_rates/status/684241637099323392/photo/1",This is Obi. He got camera shy. 12/10,Twitter for iPhone,3727,8999,Obi,,Pembroke,12.0,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg
684460069371654144,2016-01-05,19:42:51,https://twitter.com/dog_rates/status/684460069371654144/photo/1,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph,Twitter for iPhone,628,2169,Jeph,,Labrador Retriever,10.0,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg
684481074559381504,2016-01-05,21:06:19,https://twitter.com/dog_rates/status/684481074559381504/photo/1,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket,Twitter for iPhone,1320,4249,Pippa,,Chihuahua,10.0,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg
684567543613382656,2016-01-06,02:49:55,https://twitter.com/dog_rates/status/684567543613382656/photo/1,This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog,Twitter for iPhone,1418,3312,Bobby,,Minibus,4.0,https://pbs.twimg.com/media/CYASi6FWQAEQMW2.jpg
684594889858887680,2016-01-06,04:38:35,https://twitter.com/dog_rates/status/684594889858887680/photo/1,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...10/10",Twitter for iPhone,4016,9843,,,Weimaraner,10.0,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg
684800227459624960,2016-01-06,18:14:31,https://twitter.com/dog_rates/status/684800227459624960/photo/1,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10,Twitter for iPhone,1124,2979,Theodore,,Miniature Schnauzer,11.0,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg
684880619965411328,2016-01-06,23:33:58,https://twitter.com/dog_rates/status/684880619965411328/photo/1,Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end. 5/10,Twitter for iPhone,936,2305,,pupper,Clog,5.0,https://pbs.twimg.com/media/CYEvSaRWwAAukZ_.jpg
684902183876321280,2016-01-07,00:59:40,https://twitter.com/dog_rates/status/684902183876321280/photo/1,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10,Twitter for iPhone,605,2053,Perry,,Pembroke,11.0,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg
684914660081053696,2016-01-07,01:49:14,https://twitter.com/dog_rates/status/684914660081053696/photo/1,"""Hello yes I'll just get one of each color thanks"" 12/10 for all",Twitter for iPhone,1662,3848,,,Shopping Cart,12.0,https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg
684926975086034944,2016-01-07,02:38:10,https://twitter.com/dog_rates/status/684926975086034944/photo/1,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship,Twitter for iPhone,552,3849,Bruiser,,Labrador Retriever,11.0,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg
684940049151070208,2016-01-07,03:30:07,"https://twitter.com/dog_rates/status/684940049151070208/photo/1,https://twitter.com/dog_rates/status/684940049151070208/photo/1",This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet,Twitter for iPhone,1191,3523,Oreo,,Border Collie,12.0,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg
684959798585110529,2016-01-07,04:48:36,https://twitter.com/dog_rates/status/684959798585110529/photo/1,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af. 5/10,Twitter for iPhone,3487,7004,Jerry,,Llama,5.0,https://pbs.twimg.com/media/CYF3TSlWMAAaoG5.jpg
685169283572338688,2016-01-07,18:41:01,https://twitter.com/dog_rates/status/685169283572338688/photo/1,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need,Twitter for iPhone,1620,4489,Gerbald,pupper,Bernese Mountain Dog,11.0,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg
685198997565345792,2016-01-07,20:39:06,https://twitter.com/dog_rates/status/685198997565345792/photo/1,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10,Twitter for iPhone,764,2566,Alfie,,Dishwasher,11.0,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg
685268753634967552,2016-01-08,01:16:17,https://twitter.com/dog_rates/status/685268753634967552/photo/1,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10,Twitter for iPhone,1371,3419,Hubertson,pupper,Pug,10.0,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg
685307451701334016,2016-01-08,03:50:03,https://twitter.com/dog_rates/status/685307451701334016/photo/1,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10,Twitter for iPhone,496,2262,Petrick,floofer,Pomeranian,11.0,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg
685315239903100929,2016-01-08,04:21:00,"https://twitter.com/dog_rates/status/685315239903100929/photo/1,https://twitter.com/dog_rates/status/685315239903100929/photo/1",I would like everyone to appreciate this pup's face as much as I do. 11/10,Twitter for iPhone,1234,3676,,,Chow,11.0,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg
685321586178670592,2016-01-08,04:46:13,https://twitter.com/dog_rates/status/685321586178670592/photo/1,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip,Twitter for iPhone,735,2910,Rocky,,Boston Bull,10.0,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg
685325112850124800,2016-01-08,05:00:14,https://twitter.com/dog_rates/status/685325112850124800/photo/1,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10",Twitter for iPhone,4535,10471,,,Golden Retriever,10.0,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg
685532292383666176,2016-01-08,18:43:29,https://twitter.com/dog_rates/status/685532292383666176/photo/1,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10",Twitter for iPhone,1298,3336,,,White Wolf,9.0,https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg
685547936038666240,2016-01-08,19:45:39,"https://twitter.com/dog_rates/status/685547936038666240/photo/1,https://twitter.com/dog_rates/status/685547936038666240/photo/1",Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper,Twitter for iPhone,17465,35052,,pupper,Web Site,14.0,https://pbs.twimg.com/media/CYOONfZW8AA7IOA.jpg
685641971164143616,2016-01-09,01:59:19,https://twitter.com/dog_rates/status/685641971164143616/photo/1,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10,Twitter for iPhone,885,3218,Otis,pupper,Lakeland Terrier,7.0,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg
685663452032069632,2016-01-09,03:24:40,https://twitter.com/dog_rates/status/685663452032069632/video/1,"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37)",Twitter for iPhone,1656,3557,Brooks,,Chesapeake Bay Retriever,12.0,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg
685667379192414208,2016-01-09,03:40:16,https://twitter.com/dog_rates/status/685667379192414208/photo/1,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper,Twitter for iPhone,666,2579,Marty,pupper,Sliding Door,9.0,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg
685906723014619143,2016-01-09,19:31:20,"https://twitter.com/dog_rates/status/685906723014619143/photo/1,https://twitter.com/dog_rates/status/685906723014619143/photo/1",This is Olive. He's stuck in a sleeve. 9/10 damn it Olive,Twitter for iPhone,3303,8277,Olive,,Yorkshire Terrier,9.0,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg
685973236358713344,2016-01-09,23:55:38,https://twitter.com/dog_rates/status/685973236358713344/photo/1,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic,Twitter for iPhone,611,2326,Lorelei,,Siberian Husky,11.0,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg
686003207160610816,2016-01-10,01:54:44,https://twitter.com/dog_rates/status/686003207160610816/photo/1,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare,Twitter for iPhone,735,2009,Hammond,,Damselfly,3.0,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg
686007916130873345,2016-01-10,02:13:27,https://twitter.com/dog_rates/status/686007916130873345/photo/1,This pupper has a magical eye. 11/10 I can't stop looking at it,Twitter for iPhone,472,2704,,pupper,Rhodesian Ridgeback,11.0,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg
686034024800862208,2016-01-10,03:57:12,https://twitter.com/dog_rates/status/686034024800862208/photo/1,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all,Twitter for iPhone,1324,3424,,,Great Dane,12.0,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg
686050296934563840,2016-01-10,05:01:51,https://twitter.com/dog_rates/status/686050296934563840/photo/1,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of,Twitter for iPhone,836,2420,Flávio,,Pomeranian,11.0,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg
686358356425093120,2016-01-11,01:25:58,https://twitter.com/dog_rates/status/686358356425093120/photo/1,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups,Twitter for iPhone,776,2398,,,Pug,10.0,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg
686377065986265092,2016-01-11,02:40:19,https://twitter.com/dog_rates/status/686377065986265092/photo/1,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper,Twitter for iPhone,637,2433,Birf,pupper,German Shepherd,10.0,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg
686386521809772549,2016-01-11,03:17:53,https://twitter.com/dog_rates/status/686386521809772549/photo/1,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly,Twitter for iPhone,996,3553,Crimson,,Yorkshire Terrier,11.0,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg
686606069955735556,2016-01-11,17:50:18,https://twitter.com/dog_rates/status/686606069955735556/photo/1,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10",Twitter for iPhone,607,2071,Horace,,Labrador Retriever,10.0,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg
686618349602762752,2016-01-11,18:39:05,https://twitter.com/dog_rates/status/686618349602762752/photo/1,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing,Twitter for iPhone,1544,4042,Olivia,pupper,Rottweiler,11.0,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg
686683045143953408,2016-01-11,22:56:10,https://twitter.com/dog_rates/status/686683045143953408/photo/1,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper,Twitter for iPhone,912,3072,Mona,pupper,Norwich Terrier,11.0,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg
686730991906516992,2016-01-12,02:06:41,https://twitter.com/dog_rates/status/686730991906516992/photo/1,I just love this picture. 12/10 lovely af,Twitter for iPhone,1350,4543,,,Tibetan Mastiff,12.0,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg
686749460672679938,2016-01-12,03:20:05,https://twitter.com/dog_rates/status/686749460672679938/photo/1,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet,Twitter for iPhone,1666,3812,,,Cheeseburger,8.0,https://pbs.twimg.com/media/CYfS75fWAAAllde.jpg
686947101016735744,2016-01-12,16:25:26,https://twitter.com/dog_rates/status/686947101016735744/photo/1,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly,Twitter for iPhone,3582,9433,Jackson,,Refrigerator,11.0,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg
687096057537363968,2016-01-13,02:17:20,https://twitter.com/dog_rates/status/687096057537363968/photo/1,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it,Twitter for iPhone,695,2449,,pupper,Labrador Retriever,11.0,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg
687102708889812993,2016-01-13,02:43:46,https://twitter.com/dog_rates/status/687102708889812993/photo/1,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all,Twitter for iPhone,1124,2571,,,Fiddler Crab,5.0,https://pbs.twimg.com/media/CYkURJjW8AEamoI.jpg
687109925361856513,2016-01-13,03:12:26,"https://twitter.com/dog_rates/status/687109925361856513/photo/1,https://twitter.com/dog_rates/status/687109925361856513/photo/1,https://twitter.com/dog_rates/status/687109925361856513/photo/1",This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable,Twitter for iPhone,2803,6370,Baxter,,Borzoi,11.0,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg
687124485711986689,2016-01-13,04:10:18,https://twitter.com/dog_rates/status/687124485711986689/photo/1,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear,Twitter for iPhone,577,2371,Samson,,Car Mirror,11.0,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg
687127927494963200,2016-01-13,04:23:58,https://twitter.com/dog_rates/status/687127927494963200/photo/1,Meet Gordon. He's an asshole. 9/10 would still pet,Twitter for iPhone,2591,6004,Gordon,,Pug,9.0,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg
687312378585812992,2016-01-13,16:36:55,https://twitter.com/dog_rates/status/687312378585812992/photo/1,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper",Twitter for iPhone,2146,4777,,pupper,Seat Belt,7.0,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg
687317306314240000,2016-01-13,16:56:30,"https://twitter.com/dog_rates/status/687317306314240000/photo/1,https://twitter.com/dog_rates/status/687317306314240000/photo/1",This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible,Twitter for iPhone,10411,22073,Tyrone,,Shih-Tzu,11.0,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg
687460506001633280,2016-01-14,02:25:31,https://twitter.com/dog_rates/status/687460506001633280/photo/1,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10,Twitter for iPhone,614,2243,Kramer,,Boston Bull,10.0,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg
687476254459715584,2016-01-14,03:28:06,https://twitter.com/dog_rates/status/687476254459715584/photo/1,This is Curtis. He's a fluffball. 11/10 would snug this pupper,Twitter for iPhone,619,2187,Curtis,pupper,Wood Rabbit,11.0,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg
687480748861947905,2016-01-14,03:45:57,https://twitter.com/dog_rates/status/687480748861947905/photo/1,Another magnificent photo. 12/10,Twitter for iPhone,281,1760,,,English Springer,12.0,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg
687494652870668288,2016-01-14,04:41:12,https://twitter.com/dog_rates/status/687494652870668288/photo/1,This is Marq. He stole this car. 7/10 wtf Marq?,Twitter for iPhone,654,2104,Marq,,Rottweiler,7.0,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg
687664829264453632,2016-01-14,15:57:26,https://twitter.com/dog_rates/status/687664829264453632/photo/1,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10,Twitter for iPhone,576,2121,Opal,,Pug,11.0,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg
687704180304273409,2016-01-14,18:33:48,https://twitter.com/dog_rates/status/687704180304273409/photo/1,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10,Twitter for iPhone,950,2660,Blakely,pupper,Miniature Pinscher,9.0,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg
687807801670897665,2016-01-15,01:25:33,https://twitter.com/dog_rates/status/687807801670897665/photo/1,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both,Twitter for iPhone,801,2625,Trooper,,Staffordshire Bullterrier,11.0,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg
